dataset,row_id,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalSpent,GroupId,HasGroup,Deck,CabinNo,Side,DeckNSide
train,3891,4172_03,Mars,True,F/856/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Chrets Flell,True,0.0,4172,True,F,856,P,F/P
train,3892,4172_04,Mars,False,F/856/P,55 Cancri e,24.0,False,1363.0,0.0,50.0,0.0,0.0,Puffs Facle,False,1413.0,4172,True,F,856,P,F/P
train,3893,4172_05,Mars,False,F/856/P,TRAPPIST-1e,56.0,False,128.0,0.0,959.0,0.0,42.0,Barks Flell,False,1129.0,4172,True,F,856,P,F/P
train,3894,4172_06,Mars,True,F/856/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Fruik Flell,True,0.0,4172,True,F,856,P,F/P
train,3895,4172_07,Mars,False,D/141/P,TRAPPIST-1e,19.0,False,154.0,170.0,2074.0,0.0,0.0,Corsh Flell,True,2398.0,4172,True,D,141,P,D/P
train,3896,4173_01,Earth,False,E/261/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,658.0,133.0,Genee Meleon,False,791.0,4173,False,E,261,P,E/P
train,3897,4174_01,Earth,False,F/857/P,TRAPPIST-1e,47.0,False,59.0,1.0,327.0,557.0,0.0,Coren Armstromez,False,944.0,4174,False,F,857,P,F/P
train,3898,4175_01,Earth,False,F/858/P,55 Cancri e,37.0,False,0.0,89.0,15.0,20.0,592.0,Thery Burnerez,False,716.0,4175,False,F,858,P,F/P
train,3899,4176_01,Mars,True,F/859/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Rants Fla,True,0.0,4176,True,F,859,P,F/P
train,3900,4176_02,Mars,True,F/859/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Lidex Opité,True,0.0,4176,True,F,859,P,F/P
train,3901,4176_03,Mars,False,F/859/P,TRAPPIST-1e,20.0,False,760.0,0.0,742.0,352.0,0.0,Shood Opité,True,1854.0,4176,True,F,859,P,F/P
train,3902,4176_04,Mars,False,F/859/P,TRAPPIST-1e,38.0,False,490.0,663.0,358.0,855.0,0.0,Othawk Fla,False,2366.0,4176,True,F,859,P,F/P
train,3903,4176_05,Mars,False,D/142/P,TRAPPIST-1e,46.0,False,247.0,0.0,418.0,480.0,36.0,Risps Fla,False,1181.0,4176,True,D,142,P,D/P
train,3904,4176_06,Mars,True,F/859/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Wafros Fla,True,0.0,4176,True,F,859,P,F/P
train,3905,4176_07,Mars,False,F/859/P,55 Cancri e,24.0,False,612.0,326.0,46.0,87.0,0.0,Wille Fla,True,1071.0,4176,True,F,859,P,F/P
train,3906,4177_01,Europa,True,B/161/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Mesatik Witalnerod,True,0.0,4177,True,B,161,S,B/S
train,3907,4177_02,Europa,True,B/161/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Wezno Foraud,True,0.0,4177,True,B,161,S,B/S
train,3908,4177_03,Europa,False,B/161/S,55 Cancri e,44.0,False,36.0,588.0,0.0,1675.0,3597.0,Wasath Foraud,False,5896.0,4177,True,B,161,S,B/S
train,3909,4178_01,Earth,False,G/687/P,TRAPPIST-1e,19.0,False,0.0,0.0,4.0,6.0,773.0,Almara Sweenez,False,783.0,4178,False,G,687,P,G/P
train,3910,4179_01,Europa,False,A/50/S,TRAPPIST-1e,30.0,True,0.0,1172.0,183.0,91.0,0.0,,True,1446.0,4179,True,A,50,S,A/S
train,3911,4179_02,Europa,True,A/50/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Alrais Pleele,True,0.0,4179,True,A,50,S,A/S
train,3912,4181_01,Europa,False,C/133/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Okulas Frattyring,True,0.0,4181,True,C,133,P,C/P
train,3913,4181_02,Europa,False,C/133/P,,0.0,False,0.0,,0.0,0.0,0.0,Meron Frattyring,True,,4181,True,C,133,P,C/P
train,3914,4181_03,Europa,True,,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Terope Frattyring,True,0.0,4181,True,,,,
train,3915,4181_04,Europa,True,C/133/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Ashir Frattyring,True,0.0,4181,True,C,133,P,C/P
train,3916,4181_05,Europa,False,C/133/P,55 Cancri e,31.0,False,2.0,8747.0,0.0,4840.0,14485.0,Wezena Frattyring,False,28074.0,4181,True,C,133,P,C/P
train,3917,4181_06,Europa,False,C/133/P,55 Cancri e,41.0,True,0.0,9463.0,0.0,1022.0,1562.0,Ranan Frattyring,True,12047.0,4181,True,C,133,P,C/P
train,3918,4182_01,Europa,False,A/51/S,55 Cancri e,33.0,False,0.0,2020.0,0.0,1817.0,182.0,Maiamak Tabloory,False,4019.0,4182,True,A,51,S,A/S
train,3919,4182_02,Europa,False,A/51/S,TRAPPIST-1e,43.0,False,0.0,124.0,0.0,3975.0,186.0,,False,4285.0,4182,True,A,51,S,A/S
train,3920,4182_03,Europa,False,A/51/S,55 Cancri e,43.0,True,0.0,3172.0,0.0,26.0,4376.0,Alathim Tabloory,False,7574.0,4182,True,A,51,S,A/S
train,3921,4183_01,Earth,False,F/784/S,TRAPPIST-1e,36.0,False,1367.0,108.0,,0.0,77.0,Heald Bootez,False,,4183,False,F,784,S,F/S
train,3922,4184_01,Earth,False,F/860/P,55 Cancri e,19.0,False,558.0,0.0,353.0,0.0,8.0,Thel Wilsoney,False,919.0,4184,False,F,860,P,F/P
train,3923,4185_01,Earth,False,G/688/P,TRAPPIST-1e,24.0,False,0.0,1725.0,0.0,0.0,0.0,Coreee Waderoachez,True,1725.0,4185,False,G,688,P,G/P
train,3924,4186_01,Earth,True,G/685/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Clard Dickley,True,0.0,4186,False,G,685,S,G/S
train,3925,4188_01,Earth,False,F/861/P,TRAPPIST-1e,23.0,False,1277.0,84.0,0.0,240.0,598.0,Lis Fowlesterez,True,2199.0,4188,False,F,861,P,F/P
train,3926,4189_01,Earth,False,G/686/S,55 Cancri e,17.0,False,558.0,0.0,3.0,0.0,1226.0,Wayney Petermandez,False,1787.0,4189,False,G,686,S,G/S
train,3927,4191_01,Mars,False,D/135/S,TRAPPIST-1e,18.0,False,950.0,1.0,236.0,754.0,0.0,Oateal Dun,False,1941.0,4191,False,D,135,S,D/S
train,3928,4194_01,Mars,True,F/862/P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Oaters Kité,True,0.0,4194,False,F,862,P,F/P
train,3929,4196_01,Earth,True,G/688/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Antony Jacostaney,True,0.0,4196,False,G,688,S,G/S
train,3930,4197_01,Earth,False,F/786/S,TRAPPIST-1e,66.0,False,610.0,2549.0,0.0,17.0,0.0,Stanya Cooks,True,3176.0,4197,True,F,786,S,F/S
train,3931,4197_02,Earth,False,F/786/S,TRAPPIST-1e,27.0,False,0.0,867.0,0.0,128.0,363.0,Stald Cooks,True,1358.0,4197,True,F,786,S,F/S
train,3932,4197_03,Earth,False,G/689/S,TRAPPIST-1e,19.0,False,1620.0,0.0,4.0,0.0,82.0,Harrie Cooks,False,1706.0,4197,True,G,689,S,G/S
train,3933,4199_01,Earth,False,F/787/S,TRAPPIST-1e,55.0,False,0.0,198.0,703.0,1.0,0.0,Milly Howenters,True,902.0,4199,False,F,787,S,F/S
train,3934,4203_01,Mars,False,D/143/P,TRAPPIST-1e,40.0,False,0.0,0.0,1.0,293.0,667.0,Cors Flé,False,961.0,4203,False,D,143,P,D/P
train,3935,4204_01,Earth,True,G/691/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Nandy Avisnydes,True,0.0,4204,True,G,691,P,G/P
train,3936,4204_02,Earth,False,G/691/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Rald Avisnydes,False,0.0,4204,True,G,691,P,G/P
train,3937,4204_03,Earth,True,G/691/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Gailya Avisnydes,True,0.0,4204,True,G,691,P,G/P
train,3938,4205_01,Earth,False,F/789/S,TRAPPIST-1e,37.0,False,0.0,886.0,0.0,58.0,441.0,Ebonya Dillips,False,1385.0,4205,False,F,789,S,F/S
train,3939,4206_01,Earth,False,F/865/P,TRAPPIST-1e,22.0,False,0.0,13.0,524.0,7.0,0.0,Analdy Bucknersony,False,544.0,4206,False,F,865,P,F/P
train,3940,4207_01,Europa,True,B/163/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Scepton Perable,True,0.0,4207,True,B,163,S,B/S
train,3941,4207_02,Europa,True,B/163/S,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,Astonon Perable,True,0.0,4207,True,B,163,S,B/S
train,3942,4208_01,Mars,False,D/144/P,55 Cancri e,37.0,False,326.0,0.0,455.0,2.0,0.0,Aarjel Jaff,False,783.0,4208,False,D,144,P,D/P
train,3943,4210_01,Europa,True,C/151/S,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,Diph Siccertful,True,0.0,4210,True,C,151,S,C/S
train,3944,4210_02,Europa,True,C/151/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Naosura Siccertful,True,0.0,4210,True,C,151,S,C/S
train,3945,4211_01,Europa,True,C/134/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Sulabik Covale,True,0.0,4211,False,C,134,P,C/P
train,3946,4212_01,Earth,True,G/690/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Kenny Yanton,True,0.0,4212,False,G,690,S,G/S
train,3947,4213_01,Earth,False,G/691/S,PSO J318.5-22,23.0,False,4.0,157.0,142.0,,196.0,Fayen Morrodgers,False,,4213,False,G,691,S,G/S
train,3948,4214_01,Europa,False,E/262/P,TRAPPIST-1e,23.0,False,3.0,343.0,0.0,4280.0,0.0,Chellus Freptic,False,4626.0,4214,False,E,262,P,E/P
train,3949,4215_01,Mars,False,D/145/P,TRAPPIST-1e,34.0,True,992.0,0.0,14.0,0.0,0.0,Gocock Floaf,False,1006.0,4215,False,D,145,P,D/P
train,3950,4216_01,Europa,True,B/134/P,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,Rotan Dratembid,True,0.0,4216,True,B,134,P,B/P
train,3951,4216_02,Europa,True,B/134/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Sabiark Dratembid,True,0.0,4216,True,B,134,P,B/P
train,3952,4218_01,Mars,True,F/867/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Gops Tert,True,0.0,4218,True,F,867,P,F/P
train,3953,4218_02,Mars,False,F/867/P,TRAPPIST-1e,30.0,False,176.0,0.0,2310.0,0.0,,Relix Tert,True,,4218,True,F,867,P,F/P
train,3954,4219_01,Mars,True,F/868/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Unfly Min,True,0.0,4219,True,F,868,P,F/P
train,3955,4219_02,Mars,False,F/868/P,TRAPPIST-1e,40.0,False,1268.0,0.0,0.0,0.0,0.0,Sies Min,False,1268.0,4219,True,F,868,P,F/P
train,3956,4219_03,Mars,False,F/868/P,TRAPPIST-1e,32.0,False,1331.0,416.0,0.0,665.0,64.0,Supix Min,False,2476.0,4219,True,F,868,P,F/P
train,3957,4220_01,Earth,False,E/263/P,TRAPPIST-1e,31.0,False,553.0,224.0,9.0,1.0,0.0,Tine Acobson,False,787.0,4220,False,E,263,P,E/P
train,3958,4221_01,Earth,False,F/869/P,TRAPPIST-1e,13.0,False,27.0,81.0,1080.0,0.0,0.0,Eduana Alshipson,True,1188.0,4221,False,F,869,P,F/P
train,3959,4222_01,Earth,False,G/692/P,TRAPPIST-1e,29.0,False,37.0,0.0,167.0,608.0,0.0,Beula Clean,False,812.0,4222,True,G,692,P,G/P
train,3960,4222_02,Earth,False,E/264/P,TRAPPIST-1e,28.0,False,0.0,53.0,0.0,732.0,6.0,Patha Clean,False,791.0,4222,True,E,264,P,E/P
train,3961,4223_01,Mars,False,F/790/S,55 Cancri e,19.0,False,1184.0,88.0,0.0,0.0,334.0,Manth Grean,True,1606.0,4223,True,F,790,S,F/S
train,3962,4223_02,Mars,False,E/275/S,55 Cancri e,24.0,False,469.0,0.0,,196.0,0.0,Dous Grean,True,,4223,True,E,275,S,E/S
train,3963,4225_01,Mars,True,E/266/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Chid Melie,False,0.0,4225,False,E,266,P,E/P
train,3964,4229_01,Earth,False,F/872/P,55 Cancri e,13.0,False,406.0,0.0,1670.0,0.0,427.0,,False,2503.0,4229,False,F,872,P,F/P
train,3965,4230_01,Earth,False,F/873/P,TRAPPIST-1e,21.0,False,0.0,0.0,23.0,820.0,22.0,Shaele Wilkinner,False,865.0,4230,False,F,873,P,F/P
train,3966,4231_01,Earth,False,F/791/S,55 Cancri e,24.0,False,0.0,0.0,1435.0,10.0,0.0,Therly Scottuez,True,1445.0,4231,False,F,791,S,F/S
train,3967,4232_01,Europa,False,B/164/S,TRAPPIST-1e,47.0,False,0.0,4983.0,0.0,173.0,43.0,Coxah Comessic,True,5199.0,4232,False,B,164,S,B/S
train,3968,4233_01,Europa,False,B/135/P,TRAPPIST-1e,27.0,False,0.0,144.0,76.0,184.0,3932.0,Tark Parbage,False,4336.0,4233,False,B,135,P,B/P
train,3969,4237_01,Earth,False,E/277/S,TRAPPIST-1e,18.0,False,0.0,0.0,774.0,0.0,13.0,Kerryn Mirezavis,True,787.0,4237,False,E,277,S,E/S
train,3970,4238_01,Europa,True,B/165/S,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Ainkard Calian,True,0.0,4238,False,B,165,S,B/S
train,3971,4239_01,Earth,False,F/875/P,TRAPPIST-1e,68.0,False,0.0,1.0,223.0,580.0,0.0,Bethew Alest,False,804.0,4239,False,F,875,P,F/P
train,3972,4240_01,Europa,,C/152/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Sadiram Roustorly,True,0.0,4240,False,C,152,S,C/S
train,3973,4242_01,Mars,True,F/877/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Bix Ecate,True,0.0,4242,False,F,877,P,F/P
train,3974,4243_01,Mars,False,D/136/S,TRAPPIST-1e,36.0,False,3002.0,21.0,150.0,0.0,0.0,Cakers Bau,False,3173.0,4243,False,D,136,S,D/S
train,3975,4244_01,Earth,False,F/794/S,TRAPPIST-1e,17.0,False,0.0,628.0,0.0,66.0,449.0,Yvetta Weaverays,True,1143.0,4244,False,F,794,S,F/S
train,3976,4245_01,Earth,True,G/695/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Chery Ingston,True,0.0,4245,False,G,695,S,G/S
train,3977,4246_01,Earth,False,G/693/P,TRAPPIST-1e,30.0,False,0.0,10.0,0.0,3840.0,329.0,Isaacy Hamberterry,False,4179.0,4246,False,G,693,P,G/P
train,3978,4249_01,Europa,False,B/166/S,TRAPPIST-1e,58.0,False,0.0,2946.0,0.0,101.0,387.0,Nusoton Inghting,True,3434.0,4249,True,B,166,S,B/S
train,3979,4249_02,Europa,True,B/166/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Alatrin Inghting,True,0.0,4249,True,B,166,S,B/S
train,3980,4249_03,Europa,False,B/166/S,55 Cancri e,20.0,False,354.0,1546.0,323.0,284.0,315.0,Aviton Inghting,True,2822.0,4249,True,B,166,S,B/S
train,3981,4251_01,Earth,False,F/879/P,TRAPPIST-1e,29.0,False,715.0,0.0,,698.0,106.0,Dorice Connelson,False,,4251,False,F,879,P,F/P
train,3982,4252_01,Earth,False,F/795/S,TRAPPIST-1e,15.0,False,156.0,1.0,1132.0,192.0,33.0,Annon Knoxtones,True,1514.0,4252,False,F,795,S,F/S
train,3983,4253_01,Earth,False,G/696/P,TRAPPIST-1e,30.0,False,488.0,0.0,242.0,0.0,79.0,Ivanne Gallandez,False,809.0,4253,False,G,696,P,G/P
train,3984,4254_01,Europa,False,B/136/P,55 Cancri e,33.0,False,5493.0,9401.0,23.0,3013.0,303.0,Alasmon Idercaling,False,18233.0,4254,True,B,136,P,B/P
train,3985,4254_02,Europa,True,B/136/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Gomeron Idercaling,True,0.0,4254,True,B,136,P,B/P
train,3986,4254_03,Europa,False,B/136/P,TRAPPIST-1e,62.0,False,0.0,22.0,0.0,3314.0,22.0,Grasath Idercaling,False,3358.0,4254,True,B,136,P,B/P
train,3987,4255_01,Earth,True,G/697/P,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,0.0,Stenny Hornettoney,True,0.0,4255,False,G,697,P,G/P
train,3988,4256_01,Earth,False,F/880/P,TRAPPIST-1e,27.0,False,6.0,0.0,0.0,768.0,1141.0,Armen Garnes,False,1915.0,4256,True,F,880,P,F/P
train,3989,4256_02,Earth,True,G/698/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Crisey Garnes,False,0.0,4256,True,G,698,P,G/P
train,3990,4256_03,Earth,True,G/698/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Hencey Garnes,True,0.0,4256,True,G,698,P,G/P
train,3991,4256_04,Earth,False,F/880/P,TRAPPIST-1e,19.0,False,571.0,0.0,0.0,97.0,813.0,Bra Garnes,True,1481.0,4256,True,F,880,P,F/P
train,3992,4256_05,Earth,False,G/698/P,TRAPPIST-1e,37.0,False,0.0,0.0,115.0,671.0,0.0,Elicia Wooterston,False,786.0,4256,True,G,698,P,G/P
train,3993,4256_06,Earth,True,G/698/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Everly Garnes,False,0.0,4256,True,G,698,P,G/P
train,3994,4256_07,Earth,False,G/698/P,TRAPPIST-1e,29.0,False,13.0,0.0,664.0,74.0,101.0,Elanda Garnes,False,852.0,4256,True,G,698,P,G/P
train,3995,4256_08,Earth,False,F/880/P,55 Cancri e,44.0,False,0.0,0.0,608.0,0.0,91.0,Gerte Garnes,False,699.0,4256,True,F,880,P,F/P
train,3996,4257_01,Earth,False,F/881/P,TRAPPIST-1e,19.0,False,0.0,265.0,882.0,2.0,293.0,Jeanie Serraynardy,False,1442.0,4257,False,F,881,P,F/P
train,3997,4258_01,Europa,False,A/37/P,TRAPPIST-1e,39.0,False,0.0,266.0,0.0,1254.0,197.0,Misa Perneernal,False,1717.0,4258,True,A,37,P,A/P
train,3998,4258_02,Europa,False,A/37/P,TRAPPIST-1e,63.0,False,0.0,490.0,1.0,2882.0,18.0,Asteron Perneernal,False,3391.0,4258,True,A,37,P,A/P
train,3999,4258_03,Europa,False,A/37/P,TRAPPIST-1e,39.0,False,9.0,1525.0,0.0,0.0,146.0,Menkark Perneernal,False,1680.0,4258,True,A,37,P,A/P
train,4000,4259_01,Mars,True,F/796/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Rispid Raste,True,0.0,4259,False,F,796,S,F/S
train,4001,4260_01,Earth,True,G/696/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Chelly Kaney,True,0.0,4260,False,G,696,S,G/S
train,4002,4261_01,Mars,False,D/137/S,55 Cancri e,56.0,False,412.0,492.0,9.0,117.0,33.0,Vivers Fatte,True,1063.0,4261,False,D,137,S,D/S
train,4003,4262_01,Europa,True,C/135/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Ankabih Derterval,True,0.0,4262,True,C,135,P,C/P
train,4004,4262_02,Europa,False,C/135/P,55 Cancri e,26.0,False,1.0,1269.0,4790.0,270.0,5116.0,Weid Derterval,False,11446.0,4262,True,C,135,P,C/P
train,4005,4264_01,Earth,False,F/797/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,1300.0,Bland Houseson,False,1300.0,4264,False,F,797,S,F/S
train,4006,4266_01,Earth,True,G/697/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Vin Beston,True,0.0,4266,False,G,697,S,G/S
train,4007,4267_01,Earth,True,G/700/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Vana Nichaner,True,0.0,4267,True,G,700,P,G/P
train,4008,4267_02,Earth,False,F/883/P,TRAPPIST-1e,32.0,False,0.0,0.0,1020.0,0.0,0.0,Glene Nichaner,True,1020.0,4267,True,F,883,P,F/P
train,4009,4270_01,Europa,False,,55 Cancri e,30.0,False,24.0,2558.0,98.0,0.0,5361.0,Genubia Bagetvable,False,8041.0,4270,False,,,,
train,4010,4271_01,Europa,True,A/38/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Tabih Dissper,True,0.0,4271,False,A,38,P,A/P
train,4011,4272_01,Earth,False,F/799/S,TRAPPIST-1e,55.0,False,0.0,252.0,1.0,0.0,553.0,Dandra Stroyledgez,True,806.0,4272,False,F,799,S,F/S
train,4012,4273_01,Earth,False,F/884/P,PSO J318.5-22,19.0,False,0.0,2.0,0.0,669.0,0.0,Raulia Hurchanney,False,671.0,4273,False,F,884,P,F/P
train,4013,4274_01,Earth,False,G/698/S,TRAPPIST-1e,24.0,False,0.0,717.0,222.0,8.0,1.0,Evey Kellyons,True,948.0,4274,False,G,698,S,G/S
train,4014,4278_01,Europa,False,C/154/S,TRAPPIST-1e,32.0,False,401.0,3724.0,5.0,422.0,62.0,Auvara Mander,True,4614.0,4278,False,C,154,S,C/S
train,4015,4280_01,Mars,False,E/267/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Lidenx Icake,False,0.0,4280,False,E,267,P,E/P
train,4016,4289_01,Mars,True,F/890/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Lidex Perta,True,0.0,4289,False,F,890,P,F/P
train,4017,4291_01,Earth,True,G/701/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Anthia Briggins,False,0.0,4291,False,G,701,S,G/S
train,4018,4292_01,Europa,False,A/52/S,55 Cancri e,28.0,False,0.0,31.0,0.0,1283.0,871.0,Hadiram Disight,True,2185.0,4292,False,A,52,S,A/S
train,4019,4293_01,Earth,False,F/801/S,TRAPPIST-1e,52.0,False,0.0,559.0,0.0,0.0,0.0,Willy Carsoning,True,559.0,4293,False,F,801,S,F/S
train,4020,4294_01,Earth,False,G/702/S,TRAPPIST-1e,29.0,False,646.0,91.0,13.0,0.0,0.0,Gayla Charpelaney,True,750.0,4294,False,G,702,S,G/S
train,4021,4295_01,Mars,False,D/147/P,55 Cancri e,23.0,False,49.0,0.0,2716.0,0.0,0.0,Sweal Manda,True,2765.0,4295,True,D,147,P,D/P
train,4022,4295_02,Mars,True,,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Rowne Manda,True,0.0,4295,True,,,,
train,4023,4296_01,Earth,True,G/703/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Eriney Whitersone,False,0.0,4296,False,G,703,S,G/S
train,4024,4297_01,Europa,False,B/138/P,55 Cancri e,41.0,False,14.0,6777.0,81.0,604.0,2936.0,Asellan Taketiatim,False,10412.0,4297,False,B,138,P,B/P
train,4025,4300_01,Earth,True,G/704/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Felia Loway,True,0.0,4300,False,G,704,S,G/S
train,4026,4301_01,Europa,True,E/269/P,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Terops Brakeded,True,0.0,4301,False,E,269,P,E/P
train,4027,4302_01,Earth,True,G/706/P,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,Sethew Chaellerty,True,0.0,4302,False,G,706,P,G/P
train,4028,4303_01,Earth,False,F/803/S,55 Cancri e,15.0,False,36.0,841.0,0.0,0.0,0.0,Adamy Dayers,True,877.0,4303,True,F,803,S,F/S
train,4029,4303_02,Earth,False,G/705/S,TRAPPIST-1e,38.0,False,0.0,668.0,84.0,267.0,0.0,Wally Popelase,False,1019.0,4303,True,G,705,S,G/S
train,4030,4305_01,Earth,False,F/893/P,TRAPPIST-1e,56.0,False,0.0,779.0,12.0,3.0,35.0,Evenna Conney,False,829.0,4305,True,F,893,P,F/P
train,4031,4305_02,Earth,True,G/707/P,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,Wally Conney,True,0.0,4305,True,G,707,P,G/P
train,4032,4305_03,Earth,True,G/707/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Noria Carezquez,True,0.0,4305,True,G,707,P,G/P
train,4033,4306_01,Mars,False,F/805/S,55 Cancri e,22.0,False,1371.0,0.0,235.0,0.0,0.0,Ber Terry,True,1606.0,4306,False,F,805,S,F/S
train,4034,4309_01,Earth,False,E/270/P,TRAPPIST-1e,37.0,False,0.0,0.0,785.0,3.0,0.0,Coracy Whitledges,False,788.0,4309,True,E,270,P,E/P
train,4035,4309_02,Earth,False,G/709/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Carlie Whitledges,True,0.0,4309,True,G,709,P,G/P
train,4036,4311_01,Earth,False,F/807/S,TRAPPIST-1e,22.0,False,563.0,521.0,364.0,0.0,0.0,Delley Stannondez,False,1448.0,4311,False,F,807,S,F/S
train,4037,4312_01,Europa,False,B/139/P,TRAPPIST-1e,26.0,False,0.0,137.0,0.0,0.0,7629.0,Weionan Sobvisted,False,7766.0,4312,False,B,139,P,B/P
train,4038,4315_01,Earth,False,E/272/P,TRAPPIST-1e,22.0,False,0.0,3.0,486.0,0.0,228.0,Clarry Hammonton,True,717.0,4315,True,E,272,P,E/P
train,4039,4315_02,Earth,,G/710/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Monard Hammonton,True,0.0,4315,True,G,710,P,G/P
train,4040,4316_01,Earth,False,F/894/P,PSO J318.5-22,,False,0.0,22.0,0.0,1156.0,0.0,Marace Cleang,False,1178.0,4316,False,F,894,P,F/P
train,4041,4317_01,Mars,False,D/139/S,TRAPPIST-1e,24.0,False,439.0,0.0,2140.0,0.0,0.0,Babix Prine,True,2579.0,4317,False,D,139,S,D/S
train,4042,4318_01,Mars,True,F/808/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Oalls Flate,True,0.0,4318,False,F,808,S,F/S
train,4043,4319_01,Earth,False,G/711/P,TRAPPIST-1e,48.0,False,2.0,0.0,83.0,589.0,233.0,Kimmie Nobleyes,False,907.0,4319,False,G,711,P,G/P
train,4044,4320_01,Earth,False,E/273/P,TRAPPIST-1e,24.0,False,786.0,0.0,0.0,7.0,0.0,Annez Bellarkerd,False,793.0,4320,False,E,273,P,E/P
train,4045,4324_01,Mars,False,F/810/S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Gran Krake,True,0.0,4324,True,F,810,S,F/S
train,4046,4324_02,Mars,True,F/810/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Wheal Krake,True,0.0,4324,True,F,810,S,F/S
train,4047,4324_03,Mars,False,F/810/S,TRAPPIST-1e,25.0,False,412.0,0.0,567.0,775.0,0.0,Oareel Krake,False,1754.0,4324,True,F,810,S,F/S
